protein_a,protein_b,chain_a,chain_b,length_a,length_b,identity,coverage_shorter,aligned_pairs,score
2O6X,4J78,A,B,306,5,0.6,1.0,5,13.0
2OA2,3FVA,A,A,132,6,0.6,0.8333333333333334,5,15.0
2OA2,3L41,A,B,132,5,0.4,1.0,5,12.0
2OA2,3MD4,A,A,132,6,0.4,0.8333333333333334,5,9.0
2OA2,3MD5,A,A,132,6,0.4,0.8333333333333334,5,9.0
2OA2,3MEA,A,B,132,3,0.6666666666666666,1.0,3,7.0
2OA2,3MGN,A,H,132,1,1.0,1.0,1,6.0
2OA2,3PZZ,A,A,132,6,0.6666666666666666,1.0,6,16.0
2OA2,4G14,A,A,132,5,0.5,0.8,4,15.0
2OA2,4J78,A,B,132,5,0.4,1.0,5,12.0
2OCT,2OLX,A,A,97,4,0.5,1.0,4,11.0
2OCT,3FMY,A,A,97,65,0.3157894736842105,0.8769230769230769,57,25.5
2OCT,3FVA,A,A,97,6,0.4,0.8333333333333334,5,11.0
2OCT,3MEA,A,B,97,3,0.6666666666666666,1.0,3,9.0
2OCT,3MGN,A,H,97,1,1.0,1.0,1,6.0
2OCT,3NVG,A,A,97,6,0.4,0.8333333333333334,5,17.0
2OCT,3PTL,A,B,97,10,0.375,0.8,8,15.0
2OCT,4G14,A,A,97,5,0.6,1.0,5,13.0
2OHW,2R16,A,A,128,175,0.308411214953271,0.8359375,107,43.0
2OHW,3FE7,A,L,128,5,0.4,1.0,5,10.0
2OHW,3FOD,A,A,128,6,0.4,0.8333333333333334,5,11.0
2OHW,3L41,A,B,128,5,0.75,0.8,4,17.0
2OHW,3MD5,A,A,128,6,0.6666666666666666,1.0,6,15.0
2OHW,3MEA,A,B,128,3,0.6666666666666666,1.0,3,7.0
2OHW,3MGN,A,H,128,1,1.0,1.0,1,6.0
2OHW,3Q2X,A,A,128,6,0.4,0.8333333333333334,5,15.0
2OHW,4AM1,A,A,128,345,0.3050847457627119,0.921875,118,33.5
2OKT,2OLX,A,A,342,4,0.5,1.0,4,13.0
2OKT,3DRF,A,B,342,8,0.5714285714285714,0.875,7,16.0
2OKT,3HYD,A,A,342,7,0.6666666666666666,0.8571428571428571,6,19.0
2OKT,3L41,A,B,342,5,0.4,1.0,5,13.0
2OKT,3MAB,A,B,342,88,0.3103448275862069,0.9886363636363636,87,61.5
2OKT,3MGN,A,H,342,1,1.0,1.0,1,6.0
2OKT,3PTL,A,B,342,10,0.4444444444444444,0.9,9,21.0
2OKT,3VN0,A,D,342,47,0.3111111111111111,0.9574468085106383,45,27.5
2OKT,4G14,A,A,342,5,0.6,1.0,5,13.0
2OKT,4J78,A,B,342,5,0.75,0.8,4,13.0
2OL9,2PPN,A,A,6,107,0.4,0.8333333333333334,5,10.0
2OL9,2PTH,A,A,6,193,0.6,0.8333333333333334,5,16.0
2OL9,2Q4N,A,A,6,153,0.4,0.8333333333333334,5,9.0
2OL9,2QJL,A,A,6,99,0.4,0.8333333333333334,5,13.0
2OL9,2R16,A,A,6,175,0.4,0.8333333333333334,5,13.0
2OL9,2RFR,A,A,6,154,0.3333333333333333,1.0,6,10.0
2OL9,2VH7,A,A,6,94,0.6,0.8333333333333334,5,16.0
2OL9,2VPA,A,A,6,204,0.3333333333333333,1.0,6,12.0
2OL9,2W2A,A,A,6,175,0.6,0.8333333333333334,5,18.0
2OL9,2WWE,A,A,6,111,0.4,0.8333333333333334,5,14.0
2OL9,2Y72,A,A,6,85,0.4,0.8333333333333334,5,8.0
2OL9,2YLB,A,A,6,65,0.5,1.0,6,11.0
2OL9,2ZCM,A,A,6,177,0.4,0.8333333333333334,5,14.0
2OL9,3AUB,A,A,6,58,0.5,1.0,6,20.0
2OL9,3DRF,A,A,6,539,0.5,1.0,6,14.0
2OL9,3EUR,A,A,6,140,0.4,0.8333333333333334,5,15.0
2OL9,3FVA,A,A,6,6,0.6666666666666666,1.0,6,24.0
2OL9,3GBW,A,A,6,161,0.4,0.8333333333333334,5,12.0
2OL9,3HNY,A,M,6,156,0.6,0.8333333333333334,5,19.0
2OL9,3I7M,A,A,6,134,0.4,0.8333333333333334,5,11.0
2OL9,3K6Y,A,A,6,227,0.4,0.8333333333333334,5,13.0
2OL9,3LAA,A,A,6,169,0.4,0.8333333333333334,5,12.0
2OL9,3LAX,A,A,6,106,0.4,0.8333333333333334,5,11.0
2OL9,3MEA,A,A,6,162,0.4,0.8333333333333334,5,10.0
2OL9,3MRE,A,B,6,100,0.3333333333333333,1.0,6,15.0
2OL9,3N11,A,A,6,325,0.5,1.0,6,19.0
2OL9,3O5P,A,A,6,128,0.5,1.0,6,14.0
2OL9,3OQY,A,A,6,102,0.6,0.8333333333333334,5,12.0
2OL9,3P6J,A,A,6,125,0.4,0.8333333333333334,5,10.0
2OL9,3PES,A,A,6,83,0.4,0.8333333333333334,5,7.0
2OL9,3PID,A,A,6,387,0.4,0.8333333333333334,5,13.0
2OL9,3PIW,A,A,6,154,0.6,0.8333333333333334,5,17.0
2OL9,3PTL,A,A,6,279,0.6,0.8333333333333334,5,18.0
2OL9,3SEB,A,A,6,238,0.6,0.8333333333333334,5,21.0
2OL9,3T0H,A,A,6,208,0.5,1.0,6,14.0
2OL9,3T47,A,B,6,70,0.4,0.8333333333333334,5,9.0
2OL9,3TDN,A,A,6,121,0.4,0.8333333333333334,5,11.0
2OL9,3TOW,A,A,6,152,0.4,0.8333333333333334,5,13.0
2OL9,3U6G,A,A,6,125,0.5,1.0,6,15.0
2OL9,3VUB,A,A,6,101,0.4,0.8333333333333334,5,12.0
2OL9,3ZRX,A,A,6,111,0.3333333333333333,1.0,6,13.0
2OL9,4ACJ,A,A,6,167,0.3333333333333333,1.0,6,10.0
2OL9,4AE7,A,A,6,186,0.4,0.8333333333333334,5,13.0
2OL9,4AVR,A,A,6,94,0.4,0.8333333333333334,5,12.0
2OL9,4DND,A,A,6,95,0.3333333333333333,1.0,6,12.0
2OL9,4DT4,A,A,6,160,0.6,0.8333333333333334,5,17.0
2OL9,4ERY,A,A,6,304,0.4,0.8333333333333334,5,12.0
2OL9,4FR9,A,A,6,133,0.5,1.0,6,17.0
2OL9,4G2E,A,A,6,151,0.6,0.8333333333333334,5,16.0
2OL9,4HDE,A,A,6,168,0.4,0.8333333333333334,5,15.0
2OL9,4J5O,A,A,6,111,0.6,0.8333333333333334,5,13.0
2OL9,4JG2,A,A,6,185,0.6,0.8333333333333334,5,15.0
2OL9,4JVU,A,A,6,110,0.6,0.8333333333333334,5,13.0
2OLX,2R16,A,A,4,175,0.5,1.0,4,12.0
2OLX,2VH7,A,A,4,94,0.5,1.0,4,15.0
2OLX,2VY8,A,A,4,149,0.5,1.0,4,10.0
2OLX,2X25,A,B,4,167,0.5,1.0,4,11.0
2OLX,2ZU1,A,A,4,180,0.5,1.0,4,14.0
2OLX,3E5T,A,A,4,228,0.5,1.0,4,10.0
2OLX,3HWU,A,A,4,144,0.5,1.0,4,10.0
2OLX,3I2V,A,A,4,124,0.5,1.0,4,12.0
2OLX,3IHS,A,A,4,85,0.5,1.0,4,9.0
2OLX,3L41,A,A,4,214,0.5,1.0,4,9.0
2OLX,3LAA,A,A,4,169,0.5,1.0,4,11.0
2OLX,3PID,A,A,4,387,0.5,1.0,4,13.0
2OLX,3PIW,A,A,4,154,0.5,1.0,4,13.0
2OLX,3PKV,A,A,4,221,0.5,1.0,4,11.0
2OLX,3PTL,A,A,4,279,0.75,1.0,4,16.0
2OLX,3PVE,A,A,4,175,0.5,1.0,4,12.0
2OLX,3R6D,A,A,4,215,0.5,1.0,4,11.0
2OLX,3T47,A,A,4,71,0.5,1.0,4,8.0
2OLX,3US6,A,A,4,148,0.5,1.0,4,13.0
2OLX,3VVV,A,A,4,108,0.5,1.0,4,11.0
2OLX,3VZ9,A,B,4,103,0.5,1.0,4,14.0
2OLX,3ZSL,A,A,4,138,0.5,1.0,4,14.0
2OLX,4ANN,A,A,4,176,0.5,1.0,4,12.0
2OLX,4B6G,A,A,4,283,0.5,1.0,4,13.0
2OLX,4B9G,A,A,4,146,0.5,1.0,4,13.0
2OLX,4EK3,A,A,4,287,0.5,1.0,4,9.0
2OLX,4GA2,A,A,4,144,0.5,1.0,4,10.0
2OLX,4J5O,A,A,4,111,0.5,1.0,4,11.0
2OLX,4JG2,A,A,4,185,0.5,1.0,4,11.0
2PKT,3FOD,A,A,91,6,0.4,0.8333333333333334,5,9.0
2PKT,3FVA,A,A,91,6,0.4,0.8333333333333334,5,14.0
2PKT,3IVV,A,D,91,9,0.375,0.8888888888888888,8,16.0
2PKT,3MEA,A,B,91,3,0.6666666666666666,1.0,3,10.0
2PKT,3MGN,A,H,91,1,1.0,1.0,1,6.0
2PKT,3OBQ,A,B,91,9,0.375,0.8888888888888888,8,15.0
2PKT,3PTL,A,B,91,10,0.5555555555555556,0.9,9,20.0
2PKT,3Q2X,A,A,91,6,0.4,0.8333333333333334,5,12.0
2PKT,3ZZY,A,C,91,8,0.375,1.0,8,15.0
2PKT,4G14,A,A,91,5,0.5,0.8,4,11.0
2PKT,4J78,A,B,91,5,0.5,0.8,4,8.0
2PLT,3A7L,A,A,98,128,0.34177215189873417,0.8061224489795918,79,39.0
2PLT,3L41,A,B,98,5,0.5,0.8,4,11.0
2PLT,3MGN,A,H,98,1,1.0,1.0,1,6.0
2PLT,3NVG,A,A,98,6,0.4,0.8333333333333334,5,13.0
2PLT,3O5P,A,A,98,128,0.3,0.8163265306122449,80,32.5
2PLT,3Q2X,A,A,98,6,0.4,0.8333333333333334,5,13.0
2PLT,3T0H,A,A,98,208,0.32926829268292684,0.8367346938775511,82,34.5
2PLT,3TUA,A,A,98,210,0.3333333333333333,0.9183673469387755,90,30.0
2PMR,2Y0T,A,B,76,49,0.30952380952380953,0.8571428571428571,42,22.5
2PMR,2ZU1,A,A,76,180,0.31343283582089554,0.881578947368421,67,39.0
2PMR,3L41,A,B,76,5,0.6,1.0,5,11.0
2PMR,3MGN,A,H,76,1,1.0,1.0,1,6.0
2PMR,3MRE,A,P,76,9,0.4444444444444444,1.0,9,15.0
2PMR,3NPV,A,A,76,249,0.31746031746031744,0.8289473684210527,63,31.0
2PMR,3PTL,A,B,76,10,0.375,0.8,8,14.0
2PMR,4DD5,A,A,76,387,0.3230769230769231,0.8552631578947368,65,34.0
2POF,2WW7,A,A,220,22,0.5,0.9090909090909091,20,25.0
2POF,2Y7L,A,B,220,7,0.6666666666666666,0.8571428571428571,6,14.0
2POF,3FOD,A,A,220,6,0.6666666666666666,1.0,6,13.0
2POF,3MEA,A,B,220,3,0.6666666666666666,1.0,3,11.0
2POF,3MGN,A,H,220,1,1.0,1.0,1,6.0
2POF,3PZZ,A,A,220,6,0.4,0.8333333333333334,5,11.0
2POF,3Q2X,A,A,220,6,0.3333333333333333,1.0,6,15.0
2POF,4J78,A,B,220,5,0.4,1.0,5,9.0
2PPN,2R16,A,A,107,175,0.3146067415730337,0.8317757009345794,89,28.5
2PPN,3HYD,A,A,107,7,0.6666666666666666,0.8571428571428571,6,14.0
2PPN,3MGN,A,H,107,1,1.0,1.0,1,6.0
2PPN,3O5P,A,A,107,128,0.5157894736842106,0.8878504672897196,95,249.0
2PPN,3PVE,A,A,107,175,0.3333333333333333,0.8130841121495327,87,39.5
2PPN,4H4J,A,A,107,236,0.35714285714285715,0.9158878504672897,98,29.5
2PPN,4J78,A,B,107,5,0.5,0.8,4,11.0
2PSF,2Y7L,A,B,307,7,0.5,0.8571428571428571,6,18.0
2PSF,3DRF,A,B,307,8,0.5714285714285714,0.875,7,21.0
2PSF,3FOD,A,A,307,6,0.4,0.8333333333333334,5,12.0
2PSF,3L41,A,B,307,5,0.5,0.8,4,15.0
2PSF,3MAB,A,A,307,85,0.3333333333333333,0.8117647058823529,69,36.5
2PSF,3MD4,A,A,307,6,0.4,0.8333333333333334,5,11.0
2PSF,3MGN,A,H,307,1,1.0,1.0,1,6.0
2PSF,3OBQ,A,B,307,9,0.6666666666666666,1.0,9,20.5
2PTH,3FOD,A,A,193,6,0.4,0.8333333333333334,5,10.0
2PTH,3IVV,A,D,193,9,0.375,0.8888888888888888,8,16.0
2PTH,3L41,A,B,193,5,0.5,0.8,4,14.0
2PTH,3MD4,A,A,193,6,0.6,0.8333333333333334,5,20.0
2PTH,3MD5,A,A,193,6,0.8,0.8333333333333334,5,23.0
2PTH,3MGN,A,H,193,1,1.0,1.0,1,6.0
2PTH,3MRE,A,P,193,9,0.3333333333333333,1.0,9,15.0
2PTH,3UR8,A,A,193,321,0.3032258064516129,0.8031088082901554,155,52.0
2PTH,4J78,A,B,193,5,0.75,0.8,4,12.0
2Q4N,3FOD,A,A,153,6,0.6,0.8333333333333334,5,12.0
2Q4N,3MD4,A,A,153,6,0.6,0.8333333333333334,5,20.0
2Q4N,3MD5,A,A,153,6,0.6,0.8333333333333334,5,19.0
2Q4N,3MEA,A,B,153,3,0.6666666666666666,1.0,3,7.0
2Q4N,3MGN,A,H,153,1,1.0,1.0,1,6.0
2Q52,2W6A,A,B,206,56,0.3018867924528302,0.9464285714285714,53,53.0
2Q52,2Y7L,A,B,206,7,0.5,0.8571428571428571,6,14.0
2Q52,3MEA,A,B,206,3,0.6666666666666666,1.0,3,9.0
2Q52,3MGN,A,H,206,1,1.0,1.0,1,6.0
2Q52,3MRE,A,P,206,9,0.75,0.8888888888888888,8,19.0
2Q52,4J78,A,B,206,5,0.5,0.8,4,12.0
2QJL,3FOD,A,A,99,6,0.6,0.8333333333333334,5,13.0
2QJL,3MGN,A,H,99,1,1.0,1.0,1,6.0
2QJL,3PTL,A,B,99,10,0.4,1.0,10,18.0
2QJL,4J78,A,B,99,5,0.5,0.8,4,11.0
2R16,3FCN,A,A,175,158,0.3178294573643411,0.8164556962025317,129,52.5
2R16,3FOD,A,A,175,6,0.6,0.8333333333333334,5,13.0
2R16,3HYD,A,A,175,7,0.42857142857142855,1.0,7,15.0
2R16,3L41,A,B,175,5,0.5,0.8,4,12.0
2R16,3MGN,A,H,175,1,1.0,1.0,1,6.0
2R16,3NVG,A,A,175,6,0.4,0.8333333333333334,5,12.0
2R16,3OQY,A,a,175,13,0.38461538461538464,1.0,13,26.0
2R16,3PTL,A,B,175,10,0.4,1.0,10,20.0
2R16,3PZZ,A,A,175,6,0.4,0.8333333333333334,5,11.0
2R16,4J78,A,B,175,5,0.5,0.8,4,11.0
2R6Q,3DRF,A,B,138,8,0.375,1.0,8,15.0
2R6Q,3FOD,A,A,138,6,0.4,0.8333333333333334,5,14.0
2R6Q,3L41,A,B,138,5,0.5,0.8,4,9.0
2R6Q,3MEA,A,B,138,3,0.6666666666666666,1.0,3,9.0
2R6Q,3MGN,A,H,138,1,1.0,1.0,1,6.0
2R6Q,3Q2X,A,A,138,6,0.6,0.8333333333333334,5,16.0
2R6Q,4G14,A,A,138,5,0.75,0.8,4,13.0
2R6Q,4IL7,A,A,138,85,0.4027777777777778,0.8470588235294118,72,71.5
2RB8,2X9Z,A,A,93,262,0.30666666666666664,0.8064516129032258,75,66.0
2RB8,3MD4,A,A,93,6,0.4,0.8333333333333334,5,15.0
2RB8,3MD5,A,A,93,6,0.4,0.8333333333333334,5,14.0
2RB8,3MGN,A,H,93,1,1.0,1.0,1,6.0
2RB8,3OQY,A,a,93,13,0.3076923076923077,1.0,13,15.0
2RB8,4J78,A,B,93,5,0.5,0.8,4,10.0
2RE2,3DRF,A,B,118,8,0.42857142857142855,0.875,7,13.0
2RE2,3HHP,A,D,118,306,0.336734693877551,0.8305084745762712,98,34.0
2RE2,3HYD,A,A,118,7,0.42857142857142855,1.0,7,13.0
2RE2,3IVV,A,D,118,9,0.3333333333333333,1.0,9,11.0
2RE2,3MD4,A,A,118,6,0.6,0.8333333333333334,5,14.0
2RE2,3MGN,A,H,118,1,1.0,1.0,1,6.0
2RE2,3MRE,A,P,118,9,0.375,0.8888888888888888,8,11.0
2RE2,3PKV,A,A,118,221,0.3119266055045872,0.923728813559322,109,38.0
2RE2,3V75,B,A,120,285,0.35398230088495575,0.9416666666666667,113,56.0
2RE2,3ZZY,A,C,118,8,0.42857142857142855,0.875,7,18.0
2RE2,4G14,A,A,118,5,0.4,1.0,5,13.0
2RE2,4J78,A,B,118,5,0.5,0.8,4,12.0
2RFR,3FOD,A,A,154,6,0.3333333333333333,1.0,6,11.0
2RFR,3FVA,A,A,154,6,0.6,0.8333333333333334,5,14.0
2RFR,3MGN,A,H,154,1,1.0,1.0,1,6.0
2RFR,3MRE,A,P,154,9,0.5,0.8888888888888888,8,14.0
2RFR,4J78,A,B,154,5,0.4,1.0,5,11.0
2V9V,3MGN,A,H,135,1,1.0,1.0,1,6.0
2V9V,3RY0,A,A,135,65,0.3387096774193548,0.9538461538461539,62,26.5
2V9V,3VN0,A,A,135,48,0.375,0.8333333333333334,40,22.5
2V9V,3ZZY,A,C,135,8,0.5,1.0,8,18.0
2V9V,4AM1,A,A,135,345,0.3389830508474576,0.8740740740740741,118,50.0
2V9V,4H4J,A,A,135,236,0.3125,0.8296296296296296,112,33.0
2VE8,2X3M,C,A,62,166,0.34615384615384615,0.8387096774193549,52,24.0
2VE8,2Y7L,A,B,67,7,0.5,0.8571428571428571,6,12.0
2VE8,3FE7,A,L,67,5,0.5,0.8,4,10.0
2VE8,3FOD,A,A,67,6,0.4,0.8333333333333334,5,9.0
2VE8,3GHJ,G,A,60,116,0.3125,0.8,48,28.5
2VE8,3MGN,A,H,67,1,1.0,1.0,1,6.0
2VE8,3TDN,G,B,60,236,0.36,0.8333333333333334,50,30.5
2VE8,4GS3,A,A,67,90,0.3103448275862069,0.8656716417910447,58,26.5
2VE8,4J78,A,B,67,5,0.5,0.8,4,11.0
2VH7,2W2A,A,A,94,175,0.3493975903614458,0.8829787234042553,83,42.5
2VH7,3HYD,A,A,94,7,0.3333333333333333,0.8571428571428571,6,10.0
2VH7,3MD4,A,A,94,6,0.6,0.8333333333333334,5,13.0
2VH7,3MD5,A,A,94,6,0.6,0.8333333333333334,5,12.0
2VH7,3MGN,A,H,94,1,1.0,1.0,1,6.0
2VH7,3PZZ,A,A,94,6,0.5,1.0,6,14.0
2VH7,3TDN,A,A,94,121,0.3125,0.851063829787234,80,41.0
2VIM,2Y7L,A,B,104,7,0.42857142857142855,1.0,7,14.0
2VIM,3MGN,A,H,104,1,1.0,1.0,1,6.0
2VIM,3Q2X,A,A,104,6,0.6666666666666666,1.0,6,22.0
2VIM,3ZIT,A,A,104,74,0.34375,0.8648648648648649,64,45.5
2VIM,4J78,A,B,104,5,0.75,0.8,4,15.0
2VPA,2X25,A,B,204,167,0.30434782608695654,0.8263473053892215,138,63.0
2VPA,3FOD,A,A,204,6,0.4,0.8333333333333334,5,10.0
2VPA,3HYD,A,A,204,7,0.3333333333333333,0.8571428571428571,6,10.0
2VPA,3MD4,A,A,204,6,0.5,1.0,6,11.0
2VPA,3MGN,A,H,204,1,1.0,1.0,1,6.0
2VPA,3MRE,A,P,204,9,0.4444444444444444,1.0,9,13.0
2VPA,3OQY,A,b,204,14,0.38461538461538464,0.9285714285714286,13,16.0
2VPA,4G14,A,A,204,5,0.6,1.0,5,15.0
2VQ4,3FOD,A,A,106,6,0.6,0.8333333333333334,5,10.0
2VQ4,3MD4,A,A,106,6,0.6,0.8333333333333334,5,12.0
2VQ4,3MD5,A,A,106,6,0.5,1.0,6,14.0
2VQ4,3MGN,A,H,106,1,1.0,1.0,1,6.0
2VQ4,3N11,A,A,106,325,0.38372093023255816,0.8113207547169812,86,51.0
2VQ4,3PZZ,A,A,106,6,0.6,0.8333333333333334,5,13.0
2VQ4,3Q2X,A,A,106,6,0.6666666666666666,1.0,6,18.0
2VQ4,4DQ7,A,A,106,168,0.3146067415730337,0.839622641509434,89,43.5
2VY8,3FOD,A,A,149,6,0.3333333333333333,1.0,6,12.0
2VY8,3HYD,A,A,149,7,0.5,0.8571428571428571,6,12.0
2VY8,3MGN,A,H,149,1,1.0,1.0,1,6.0
2VY8,3PZZ,A,A,149,6,0.6,0.8333333333333334,5,12.0
2VY8,4G14,A,A,149,5,0.5,0.8,4,13.0
2VY8,4IL7,A,A,149,85,0.35714285714285715,0.8235294117647058,70,40.5
2VYO,2Y7L,A,B,206,7,0.5,0.8571428571428571,6,15.0
2VYO,3DRF,A,B,206,8,0.375,1.0,8,12.0
2VYO,3MEA,A,B,206,3,0.6666666666666666,1.0,3,7.0
2VYO,3MGN,A,H,206,1,1.0,1.0,1,6.0
2VYO,3MRE,A,P,206,9,0.375,0.8888888888888888,8,17.0
2VYO,3NVG,A,A,206,6,0.4,0.8333333333333334,5,14.0
2VYO,3PTL,A,B,206,10,0.5,0.8,8,18.0
2VYO,3PZZ,A,A,206,6,0.3333333333333333,1.0,6,12.0
2VYO,3Q2X,A,A,206,6,0.6,0.8333333333333334,5,15.0
2VYO,4G14,A,A,206,5,0.5,0.8,4,12.0
2W1V,2Y7L,A,B,274,7,0.42857142857142855,1.0,7,18.0
2W1V,3IVV,A,D,274,9,0.375,0.8888888888888888,8,14.0
2W1V,3MGN,A,H,274,1,1.0,1.0,1,6.0
2W1V,3OBQ,A,B,274,9,0.5,0.8888888888888888,8,15.0
2W1V,3PTL,A,B,274,10,0.4444444444444444,0.9,9,14.0
2W1V,3Q2X,A,A,274,6,0.6,0.8333333333333334,5,12.0
2W1V,3SD2,A,A,274,86,0.30666666666666664,0.872093023255814,75,30.0
2W2A,3HYD,A,A,175,7,0.5,0.8571428571428571,6,18.0
2W2A,3MD5,A,A,175,6,0.6,0.8333333333333334,5,14.0
2W2A,3MGN,A,H,175,1,1.0,1.0,1,6.0
2W2A,3PZZ,A,A,175,6,0.4,0.8333333333333334,5,13.0
2W6A,3B5O,B,A,56,230,0.30612244897959184,0.875,49,25.5
2W6A,3FOD,A,A,61,6,0.4,0.8333333333333334,5,10.0
2W6A,3I2V,B,A,56,124,0.30434782608695654,0.8214285714285714,46,28.5
2W6A,3L41,A,B,61,5,0.6,1.0,5,14.0
2W6A,3MEA,A,B,61,3,0.6666666666666666,1.0,3,6.0
2W6A,3MGN,A,H,61,1,1.0,1.0,1,6.0
2W6A,3PTL,A,B,61,10,0.4444444444444444,0.9,9,15.0
2W6A,3PVE,A,B,61,172,0.3090909090909091,0.9016393442622951,55,29.5
2W6A,4DND,B,A,56,95,0.30434782608695654,0.8214285714285714,46,35.0
2W6A,4G14,A,A,61,5,0.75,0.8,4,11.0
2WJ5,3DRF,A,B,96,8,0.42857142857142855,0.875,7,11.0
2WJ5,3FOD,A,A,96,6,0.4,0.8333333333333334,5,11.0
2WJ5,3L41,A,B,96,5,0.5,0.8,4,16.0
2WJ5,3MGN,A,H,96,1,1.0,1.0,1,6.0
2WJ5,3VOR,A,A,96,182,0.3037974683544304,0.8229166666666666,79,35.5
2WJ5,3W4Q,A,A,96,258,0.38961038961038963,0.8020833333333334,77,28.5
2WJ5,4AXY,A,A,96,18,0.4666666666666667,0.8333333333333334,15,27.5
2WUJ,3DWV,A,A,50,162,0.375,0.8,40,34.5
2WUJ,3FOD,A,A,50,6,0.4,0.8333333333333334,5,7.0
2WUJ,3FVA,A,A,50,6,0.4,0.8333333333333334,5,12.0
2WUJ,3L41,A,B,50,5,0.6,1.0,5,12.0
2WUJ,3M9J,A,A,50,105,0.3,0.8,40,36.5
2WUJ,3MGN,A,H,50,1,1.0,1.0,1,6.0
2WUJ,3UR8,A,A,50,321,0.34782608695652173,0.92,46,33.0
2WUJ,3VZ9,A,B,50,103,0.4,0.8,40,39.5
2WUJ,4AM1,A,A,50,345,0.36585365853658536,0.82,41,34.5
2WUJ,4J78,A,B,50,5,0.75,0.8,4,15.0
2WW7,3FCN,A,A,22,158,0.6666666666666666,0.8181818181818182,18,32.5
2WW7,3FOD,A,A,22,6,0.6,0.8333333333333334,5,14.0
2WW7,3HZ8,A,A,22,192,0.42105263157894735,0.8636363636363636,19,31.0
2WW7,3R6D,A,A,22,215,0.42857142857142855,0.9545454545454546,21,26.0
2WW7,3ZZP,A,A,22,74,0.4444444444444444,0.8181818181818182,18,22.0
2WW7,4GA2,A,A,22,144,0.3157894736842105,0.8636363636363636,19,20.5
2WWE,3FVA,A,A,111,6,0.4,0.8333333333333334,5,15.0
2WWE,3MGN,A,H,111,1,1.0,1.0,1,6.0
2WWE,3SR3,A,A,111,333,0.3,0.9009009009009009,100,39.5
2WWE,4G14,A,A,111,5,0.5,0.8,4,10.0
2WWE,4J78,A,B,111,5,0.5,0.8,4,10.0
2X1Q,3FOD,A,A,119,6,0.4,0.8333333333333334,5,13.0
2X1Q,3MEA,A,B,119,3,0.6666666666666666,1.0,3,8.0
2X1Q,3MGN,A,H,119,1,1.0,1.0,1,6.0
2X1Q,4J78,A,B,119,5,0.5,0.8,4,11.0
2X25,3FOD,B,A,167,6,0.6,0.8333333333333334,5,12.0
2X25,3FVA,B,A,167,6,0.4,0.8333333333333334,5,11.0
2X25,3IVV,B,D,167,9,0.3333333333333333,1.0,9,16.0
2X25,3MEA,B,B,167,3,0.6666666666666666,1.0,3,11.0
2X25,3MGN,B,H,167,1,1.0,1.0,1,6.0
2X25,3NVG,B,A,167,6,0.5,1.0,6,15.0
2X25,3ZZY,B,C,167,8,0.375,1.0,8,15.0
2X25,4G5X,B,A,167,275,0.34057971014492755,0.8263473053892215,138,34.5
2X25,4J78,B,B,167,5,0.8,1.0,5,17.0
2X3M,2Y7L,A,B,166,7,0.5,0.8571428571428571,6,15.0
2X3M,3FOD,A,A,166,6,0.6,0.8333333333333334,5,12.0
2X3M,3MGN,A,H,166,1,1.0,1.0,1,6.0
2X3M,3PZZ,A,A,166,6,0.6,0.8333333333333334,5,13.0
2X3M,3VUB,A,A,166,101,0.3493975903614458,0.8217821782178217,83,51.0
2X3M,3ZZP,A,A,166,74,0.3,0.8108108108108109,60,30.5
2X3M,4ERY,A,D,166,14,0.46153846153846156,0.9285714285714286,13,19.5
2X5Y,3FE7,A,L,171,5,0.5,0.8,4,17.0
2X5Y,3FVA,A,A,171,6,0.5,1.0,6,17.0
2X5Y,3IVV,A,D,171,9,0.3333333333333333,1.0,9,14.0
2X5Y,3KZD,A,A,171,85,0.33766233766233766,0.9058823529411765,77,44.0
2X5Y,3MGN,A,H,171,1,1.0,1.0,1,6.0
2X5Y,4AE7,A,A,171,186,0.3055555555555556,0.8421052631578947,144,35.0
2X5Y,4G14,A,A,171,5,0.6,1.0,5,11.0
2X9Z,3A0M,A,B,262,23,0.42105263157894735,0.8260869565217391,19,23.5
2X9Z,3BZZ,A,A,262,19,0.375,0.8421052631578947,16,21.5
2X9Z,3DRF,A,B,262,8,0.375,1.0,8,16.0
2X9Z,3L41,A,B,262,5,0.75,0.8,4,17.0
2X9Z,3MEA,A,B,262,3,0.6666666666666666,1.0,3,7.0
2X9Z,3MGN,A,H,262,1,1.0,1.0,1,6.0
2X9Z,3Q2X,A,A,262,6,0.6,0.8333333333333334,5,20.0
2X9Z,3SO6,A,Q,262,13,0.45454545454545453,0.8461538461538461,11,20.0
2X9Z,3ZZY,A,C,262,8,0.5714285714285714,0.875,7,19.0
2X9Z,4ERY,A,D,262,14,0.4166666666666667,0.8571428571428571,12,24.0
2X9Z,4HDE,A,A,262,168,0.35036496350364965,0.8154761904761905,137,42.0
2XHF,3L41,A,B,156,5,0.5,0.8,4,11.0
2XHF,3MD5,A,A,156,6,0.6,0.8333333333333334,5,14.0
2XHF,3MGN,A,H,156,1,1.0,1.0,1,6.0
2XHF,3MRE,A,P,156,9,0.375,0.8888888888888888,8,16.0
2XHF,3PTL,A,B,156,10,0.5,0.8,8,13.0
2XHF,4J78,A,B,156,5,0.4,1.0,5,12.0
2Y0T,3MEA,A,B,52,3,0.3333333333333333,1.0,3,7.0
2Y0T,3MGN,A,H,52,1,1.0,1.0,1,6.0
